Conventions,G,BADC-CSV,1
title,G,uk-mean-wind-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202308
history,G,Created 2023-08-22
last_revised_date,G,2023-08-22
observation_station,G,kenley-airfield
historic_county_name,G,greater-london
midas_station_id,G,00726
location,G,51.304,-0.092
height,G,170,m
date_valid,G,2022-01-01 00:00:00,2022-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,mean_wind_dir,Mean wind direciton,deg true
type,mean_wind_dir,int
long_name,mean_wind_speed,Mean wind speed,knots
type,mean_wind_speed,float
long_name,max_gust_dir,Direction of maximum wind gust,deg true
type,max_gust_dir,int
long_name,max_gust_speed,Speed of maximum wind gust,knots
type,max_gust_speed,float
long_name,max_gust_ctime,Clock time of maximum gust HHMM,s
type,max_gust_ctime,char
long_name,mean_wind_dir_q,QC code: Mean wind direction,1
type,mean_wind_dir_q,int
long_name,mean_wind_speed_q,QC code: Mean wind speed,1
type,mean_wind_speed_q,int
long_name,max_gust_dir_q,QC code: Direction of maximum wind gust,1
type,max_gust_dir_q,int
long_name,max_gust_speed_q,QC code: Speed of maximum wind gust,1
type,max_gust_speed_q,int
long_name,max_gust_ctime_q,QC code: Clock time of maximum gust HHMM,1
type,max_gust_ctime_q,int
long_name,mean_wind_dir_j,Descriptor: Mean wind direction,1
type,mean_wind_dir_j,char
long_name,mean_wind_speed_j,Descriptor: Mean wind speed,1
type,mean_wind_speed_j,char
long_name,max_gust_dir_j,Descriptor: Direction of maximum wind gust,1
type,max_gust_dir_j,char
long_name,max_gust_speed_j,Descriptor: Speed of maximum wind gust,1
type,max_gust_speed_j,char
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,met_domain_name,version_num,src_id,rec_st_ind,mean_wind_dir,mean_wind_speed,max_gust_dir,max_gust_speed,max_gust_ctime,mean_wind_dir_q,mean_wind_speed_q,max_gust_dir_q,max_gust_speed_q,max_gust_ctime_q,mean_wind_dir_j,mean_wind_speed_j,max_gust_dir_j,max_gust_speed_j,meto_stmp_time,midas_stmp_etime
2022-01-01 22:00:00,WIND,527501,1,HCM,1,726,1011,210.0,12.0,200.0,19.0,2101.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-01 21:52:00,0.0
2022-01-01 23:00:00,WIND,527501,1,HCM,1,726,1011,210.0,11.0,220.0,17.0,2212.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-01 22:52:00,0.0
2022-01-02 00:00:00,WIND,527501,1,HCM,1,726,1011,210.0,11.0,200.0,20.0,2345.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-01 23:52:00,0.0
2022-01-02 01:00:00,WIND,527501,1,HCM,1,726,1011,200.0,14.0,190.0,24.0,7.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 00:52:00,0.0
2022-01-02 02:00:00,WIND,527501,1,HCM,1,726,1011,210.0,12.0,200.0,20.0,105.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 01:52:00,0.0
2022-01-02 03:00:00,WIND,527501,1,HCM,1,726,1011,210.0,10.0,210.0,16.0,239.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 02:52:00,0.0
2022-01-02 04:00:00,WIND,527501,1,HCM,1,726,1011,220.0,12.0,240.0,21.0,308.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 03:55:00,0.0
2022-01-02 05:00:00,WIND,527501,1,HCM,1,726,1011,230.0,13.0,240.0,26.0,428.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 04:52:00,0.0
2022-01-02 06:00:00,WIND,527501,1,HCM,1,726,1011,220.0,14.0,220.0,28.0,515.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 05:52:00,0.0
2022-01-02 07:00:00,WIND,527501,1,HCM,1,726,1011,230.0,15.0,220.0,27.0,552.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 06:52:00,0.0
2022-01-02 08:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,230.0,24.0,703.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 07:52:00,0.0
2022-01-02 09:00:00,WIND,527501,1,HCM,1,726,1011,230.0,10.0,240.0,21.0,759.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 08:57:00,0.0
2022-01-02 10:00:00,WIND,527501,1,HCM,1,726,1011,240.0,12.0,240.0,24.0,911.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 09:52:00,0.0
2022-01-02 11:00:00,WIND,527501,1,HCM,1,726,1011,230.0,10.0,240.0,19.0,1048.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 10:52:00,0.0
2022-01-02 12:00:00,WIND,527501,1,HCM,1,726,1011,240.0,12.0,230.0,22.0,1112.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 11:52:00,0.0
2022-01-02 13:00:00,WIND,527501,1,HCM,1,726,1011,230.0,13.0,240.0,25.0,1158.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 12:52:00,0.0
2022-01-02 14:00:00,WIND,527501,1,HCM,1,726,1011,220.0,12.0,210.0,23.0,1330.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 13:52:00,0.0
2022-01-02 15:00:00,WIND,527501,1,HCM,1,726,1011,220.0,13.0,230.0,25.0,1425.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 14:52:00,0.0
2022-01-02 16:00:00,WIND,527501,1,HCM,1,726,1011,220.0,15.0,210.0,27.0,1500.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 15:52:00,0.0
2022-01-02 17:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,240.0,23.0,1550.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 16:53:00,0.0
2022-01-02 18:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,230.0,23.0,1700.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 17:52:00,0.0
2022-01-02 19:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,250.0,24.0,1825.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 18:52:00,0.0
2022-01-02 20:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,240.0,21.0,1943.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 19:52:00,0.0
2022-01-02 21:00:00,WIND,527501,1,HCM,1,726,1011,240.0,14.0,260.0,24.0,2016.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 20:54:00,0.0
2022-01-02 22:00:00,WIND,527501,1,HCM,1,726,1011,230.0,12.0,240.0,21.0,2129.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 21:52:00,0.0
2022-01-02 23:00:00,WIND,527501,1,HCM,1,726,1011,230.0,11.0,220.0,20.0,2227.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 22:52:00,0.0
2022-01-03 00:00:00,WIND,527501,1,HCM,1,726,1011,230.0,11.0,230.0,20.0,2332.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-02 23:52:00,0.0
2022-01-03 01:00:00,WIND,527501,1,HCM,1,726,1011,220.0,10.0,230.0,18.0,2352.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 00:53:00,0.0
2022-01-03 02:00:00,WIND,527501,1,HCM,1,726,1011,230.0,12.0,230.0,21.0,128.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 01:52:00,0.0
2022-01-03 03:00:00,WIND,527501,1,HCM,1,726,1011,230.0,12.0,240.0,21.0,205.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 02:52:00,0.0
2022-01-03 04:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,240.0,24.0,330.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 03:52:00,0.0
2022-01-03 05:00:00,WIND,527501,1,HCM,1,726,1011,240.0,13.0,240.0,24.0,418.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 04:52:00,0.0
2022-01-03 06:00:00,WIND,527501,1,HCM,1,726,1011,230.0,11.0,230.0,17.0,516.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 05:52:00,0.0
2022-01-03 07:00:00,WIND,527501,1,HCM,1,726,1011,220.0,11.0,220.0,18.0,647.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 06:52:00,0.0
2022-01-03 08:00:00,WIND,527501,1,HCM,1,726,1011,220.0,9.0,220.0,17.0,653.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 07:52:00,0.0
2022-01-03 09:00:00,WIND,527501,1,HCM,1,726,1011,220.0,10.0,220.0,18.0,844.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 08:55:00,0.0
2022-01-03 10:00:00,WIND,527501,1,HCM,1,726,1011,220.0,10.0,220.0,17.0,902.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 09:52:00,0.0
2022-01-03 11:00:00,WIND,527501,1,HCM,1,726,1011,220.0,11.0,220.0,19.0,1012.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 10:52:00,0.0
2022-01-03 12:00:00,WIND,527501,1,HCM,1,726,1011,220.0,10.0,200.0,15.0,1149.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 11:52:00,0.0
2022-01-03 13:00:00,WIND,527501,1,HCM,1,726,1011,230.0,10.0,210.0,16.0,1154.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 12:54:00,0.0
2022-01-03 14:00:00,WIND,527501,1,HCM,1,726,1011,230.0,8.0,230.0,14.0,1303.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 13:52:00,0.0
2022-01-03 15:00:00,WIND,527501,1,HCM,1,726,1011,240.0,7.0,220.0,13.0,1433.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 14:54:00,0.0
2022-01-03 16:00:00,WIND,527501,1,HCM,1,726,1011,230.0,8.0,220.0,13.0,1537.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 15:53:00,0.0
2022-01-03 17:00:00,WIND,527501,1,HCM,1,726,1011,220.0,7.0,220.0,11.0,1559.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 16:52:00,0.0
2022-01-03 18:00:00,WIND,527501,1,HCM,1,726,1011,220.0,6.0,230.0,10.0,1702.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 17:52:00,0.0
2022-01-03 19:00:00,WIND,527501,1,HCM,1,726,1011,210.0,6.0,190.0,11.0,1841.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 18:52:00,0.0
2022-01-03 20:00:00,WIND,527501,1,HCM,1,726,1011,210.0,7.0,220.0,13.0,1947.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 19:53:00,0.0
2022-01-03 21:00:00,WIND,527501,1,HCM,1,726,1011,220.0,8.0,220.0,12.0,1950.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 20:55:00,0.0
2022-01-03 22:00:00,WIND,527501,1,HCM,1,726,1011,220.0,8.0,210.0,12.0,2144.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 21:52:00,0.0
2022-01-03 23:00:00,WIND,527501,1,HCM,1,726,1011,220.0,9.0,220.0,13.0,2207.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 22:53:00,0.0
2022-01-04 00:00:00,WIND,527501,1,HCM,1,726,1011,220.0,7.0,220.0,11.0,2253.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-03 23:52:00,0.0
2022-01-04 01:00:00,WIND,527501,1,HCM,1,726,1011,220.0,6.0,220.0,9.0,3.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 00:52:00,0.0
2022-01-04 02:00:00,WIND,527501,1,HCM,1,726,1011,210.0,5.0,200.0,9.0,111.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 01:55:00,0.0
2022-01-04 03:00:00,WIND,527501,1,HCM,1,726,1011,220.0,5.0,220.0,9.0,233.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 02:52:00,0.0
2022-01-04 04:00:00,WIND,527501,1,HCM,1,726,1011,230.0,6.0,240.0,8.0,324.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 03:52:00,0.0
2022-01-04 05:00:00,WIND,527501,1,HCM,1,726,1011,240.0,6.0,250.0,9.0,355.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 04:57:00,0.0
2022-01-04 06:00:00,WIND,527501,1,HCM,1,726,1011,240.0,6.0,240.0,9.0,458.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 05:53:00,0.0
2022-01-04 07:00:00,WIND,527501,1,HCM,1,726,1011,250.0,4.0,250.0,8.0,553.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 06:53:00,0.0
2022-01-04 08:00:00,WIND,527501,1,HCM,1,726,1011,250.0,5.0,250.0,8.0,700.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 07:52:00,0.0
2022-01-04 09:00:00,WIND,527501,1,HCM,1,726,1011,230.0,5.0,230.0,7.0,805.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 08:55:00,0.0
2022-01-04 10:00:00,WIND,527501,1,HCM,1,726,1011,240.0,4.0,240.0,7.0,901.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 09:52:00,0.0
2022-01-04 11:00:00,WIND,527501,1,HCM,1,726,1011,340.0,9.0,10.0,19.0,1020.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 10:52:00,0.0
2022-01-04 12:00:00,WIND,527501,1,HCM,1,726,1011,10.0,11.0,20.0,19.0,1122.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 11:52:00,0.0
2022-01-04 13:00:00,WIND,527501,1,HCM,1,726,1011,10.0,14.0,10.0,24.0,1219.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 12:54:00,0.0
2022-01-04 14:00:00,WIND,527501,1,HCM,1,726,1011,10.0,13.0,20.0,22.0,1312.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 13:53:00,0.0
2022-01-04 15:00:00,WIND,527501,1,HCM,1,726,1011,350.0,10.0,350.0,16.0,1357.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 14:53:00,0.0
2022-01-04 16:00:00,WIND,527501,1,HCM,1,726,1011,340.0,11.0,340.0,17.0,1525.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 15:52:00,0.0
2022-01-04 17:00:00,WIND,527501,1,HCM,1,726,1011,330.0,9.0,320.0,16.0,1646.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 16:52:00,0.0
2022-01-04 18:00:00,WIND,527501,1,HCM,1,726,1011,320.0,9.0,330.0,15.0,1650.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 17:52:00,0.0
2022-01-04 19:00:00,WIND,527501,1,HCM,1,726,1011,310.0,7.0,310.0,14.0,1750.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 18:53:00,0.0
2022-01-04 20:00:00,WIND,527501,1,HCM,1,726,1011,290.0,7.0,280.0,12.0,1945.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 19:52:00,0.0
2022-01-04 21:00:00,WIND,527501,1,HCM,1,726,1011,290.0,8.0,280.0,14.0,2045.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 20:56:00,0.0
2022-01-04 22:00:00,WIND,527501,1,HCM,1,726,1011,280.0,9.0,280.0,15.0,2136.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 21:52:00,0.0
2022-01-04 23:00:00,WIND,527501,1,HCM,1,726,1011,280.0,10.0,290.0,18.0,2234.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 22:52:00,0.0
2022-01-05 00:00:00,WIND,527501,1,HCM,1,726,1011,280.0,11.0,280.0,17.0,2339.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-04 23:52:00,0.0
2022-01-05 01:00:00,WIND,527501,1,HCM,1,726,1011,280.0,10.0,270.0,17.0,36.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 00:54:00,0.0
2022-01-05 02:00:00,WIND,527501,1,HCM,1,726,1011,280.0,11.0,280.0,18.0,131.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 01:52:00,0.0
2022-01-05 03:00:00,WIND,527501,1,HCM,1,726,1011,280.0,12.0,280.0,20.0,241.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 02:53:00,0.0
2022-01-05 04:00:00,WIND,527501,1,HCM,1,726,1011,270.0,12.0,290.0,19.0,321.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 03:52:00,0.0
2022-01-05 05:00:00,WIND,527501,1,HCM,1,726,1011,270.0,11.0,280.0,19.0,416.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 04:52:00,0.0
2022-01-05 06:00:00,WIND,527501,1,HCM,1,726,1011,280.0,11.0,280.0,18.0,537.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 05:52:00,0.0
2022-01-05 07:00:00,WIND,527501,1,HCM,1,726,1011,290.0,12.0,300.0,18.0,634.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 06:52:00,0.0
2022-01-05 08:00:00,WIND,527501,1,HCM,1,726,1011,280.0,10.0,300.0,18.0,705.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 07:52:00,0.0
2022-01-05 09:00:00,WIND,527501,1,HCM,1,726,1011,270.0,10.0,280.0,18.0,801.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 08:55:00,0.0
2022-01-05 10:00:00,WIND,527501,1,HCM,1,726,1011,270.0,10.0,280.0,18.0,934.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 09:52:00,0.0
2022-01-05 11:00:00,WIND,527501,1,HCM,1,726,1011,280.0,11.0,280.0,17.0,1033.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 10:52:00,0.0
2022-01-05 12:00:00,WIND,527501,1,HCM,1,726,1011,300.0,10.0,310.0,17.0,1145.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 11:52:00,0.0
2022-01-05 13:00:00,WIND,527501,1,HCM,1,726,1011,310.0,11.0,310.0,18.0,1248.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 12:53:00,0.0
2022-01-05 14:00:00,WIND,527501,1,HCM,1,726,1011,310.0,11.0,320.0,20.0,1253.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 13:52:00,0.0
2022-01-05 15:00:00,WIND,527501,1,HCM,1,726,1011,320.0,10.0,320.0,17.0,1404.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 14:52:00,0.0
2022-01-05 16:00:00,WIND,527501,1,HCM,1,726,1011,320.0,8.0,300.0,16.0,1503.0,6,6,6,6,6,NA,NA,NA,NA,2022-01-05 15:52:00,0.0
